Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
000001.SS,2012-12-19,2158.669922,2175.39502,2154.287109,2162.239014,2162.239014,345.95824224000006
000001.SS,2012-12-20,2156.193115,2174.819092,2142.950928,2168.353027,2168.353027,346.93648432000003
000001.SS,2012-12-21,2169.570068,2190.397949,2148.169922,2153.310059,2153.310059,344.52960944
000001.SS,2012-12-24,2150.654053,2170.394043,2149.823975,2159.052979,2159.052979,345.44847664
000001.SS,2012-12-25,2154.320068,2220.262939,2146.862061,2213.611084,2213.611084,354.17777344
000001.SS,2012-12-26,2211.593994,2220.475098,2206.787109,2219.13208,2219.13208,355.0611328
000001.SS,2012-12-27,2223.655029,2234.724121,2204.790039,2205.896973,2205.896973,352.94351568
000001.SS,2012-12-28,2207.913086,2234.868896,2204.00293,2233.251953,2233.251953,357.32031248
000001.SS,2012-12-31,2236.460938,2269.511963,2236.460938,2269.12793,2269.12793,363.0604688
000001.SS,2013-01-04,2289.51001,2296.113037,2256.560059,2276.991943,2276.991943,364.31871088
000001.SS,2013-01-07,2271.663086,2293.316895,2266.862061,2285.364014,2285.364014,365.6582422400001
000001.SS,2013-01-08,2284.654053,2289.138916,2262.979004,2276.070068,2276.070068,364.17121088
000001.SS,2013-01-09,2271.299072,2283.895996,2259.051025,2275.340088,2275.340088,364.05441408
000001.SS,2013-01-10,2274.376953,2295.483887,2268.647949,2283.656982,2283.656982,365.38511712
000001.SS,2013-01-11,2285.185059,2290.205078,2234.947021,2242.99707,2242.99707,358.8795312
000001.SS,2013-01-14,2236.288086,2317.616943,2235.106934,2311.73999,2311.73999,369.8783984
000001.SS,2013-01-15,2312.468018,2332.782959,2309.322998,2325.681885,2325.681885,372.1091016
000001.SS,2013-01-16,2322.157959,2326.763916,2279.50708,2309.499023,2309.499023,369.51984368
000001.SS,2013-01-17,2305.139893,2305.602051,2275.876953,2284.908936,2284.908936,365.58542976
000001.SS,2013-01-18,2295.809082,2324.509033,2285.971924,2317.070068,2317.070068,370.73121088
000001.SS,2013-01-21,2321.48999,2329.581055,2305.099121,2328.220947,2328.220947,372.51535152
000001.SS,2013-01-22,2326.48999,2335.805908,2301.301025,2315.138916,2315.138916,370.42222656
000001.SS,2013-01-23,2308.520996,2325.11792,2296.490967,2320.910889,2320.910889,371.3457422400001
000001.SS,2013-01-24,2320.258057,2362.943115,2287.295898,2302.5979,2302.5979,368.4156640000001
000001.SS,2013-01-25,2300.000977,2308.379883,2288.261963,2291.303955,2291.303955,366.6086328
000001.SS,2013-01-28,2295.352051,2346.920898,2295.352051,2346.504883,2346.504883,375.44078128
000001.SS,2013-01-29,2347.215088,2363.797119,2337.353027,2358.977051,2358.977051,377.43632816
000001.SS,2013-01-30,2360.748047,2383.762939,2347.889893,2382.475098,2382.475098,381.19601568
000001.SS,2013-01-31,2383.426025,2391.821045,2371.226074,2385.422119,2385.422119,381.66753904
000001.SS,2013-02-01,2377.414063,2421.154053,2369.570068,2419.02002,2419.02002,387.0432032
000001.SS,2013-02-04,2425.920898,2440.375977,2417.584961,2428.154053,2428.154053,388.50464848
000001.SS,2013-02-05,2411.000977,2437.415039,2403.302002,2433.129883,2433.129883,389.30078128
000001.SS,2013-02-06,2432.677002,2441.726074,2427.698975,2434.477051,2434.477051,389.51632816
000001.SS,2013-02-07,2430.687988,2433.893066,2394.218018,2418.530029,2418.530029,386.96480464
000001.SS,2013-02-08,2416.618896,2443.031982,2414.396973,2432.4021,2432.4021,389.184336
000001.SS,2013-02-18,2441.906006,2444.803955,2415.428955,2421.558105,2421.558105,387.4492968
000001.SS,2013-02-19,2420.264893,2427.074951,2373.534912,2382.914063,2382.914063,381.26625008
000001.SS,2013-02-20,2383.49292,2397.940918,2370.60791,2397.177979,2397.177979,383.54847664
000001.SS,2013-02-21,2378.822021,2378.822021,2309.170898,2325.950928,2325.950928,372.1521484800001
000001.SS,2013-02-22,2322.939941,2330.878906,2308.76001,2314.164063,2314.164063,370.26625008
000001.SS,2013-02-25,2320.61792,2338.780029,2315.011963,2325.819092,2325.819092,372.13105472
000001.SS,2013-02-26,2313.73999,2340.708008,2289.885986,2293.341064,2293.341064,366.93457024
000001.SS,2013-02-27,2297.76709,2324.626953,2292.033936,2313.219971,2313.219971,370.11519536
000001.SS,2013-02-28,2322.322998,2366.164063,2308.916016,2365.593018,2365.593018,378.49488288
000001.SS,2013-03-01,2364.543945,2369.648926,2330.85791,2359.506104,2359.506104,377.52097664
000001.SS,2013-03-04,2332.080078,2333.540039,2259.24707,2273.404053,2273.404053,363.74464848
000001.SS,2013-03-05,2274.808105,2328.143066,2270.100098,2326.305908,2326.305908,372.20894528
000001.SS,2013-03-06,2333.61499,2351.440918,2321.600098,2347.178955,2347.178955,375.5486328
000001.SS,2013-03-07,2340.436035,2352.020996,2304.27002,2324.292969,2324.292969,371.88687504
000001.SS,2013-03-08,2326.416992,2333.666992,2314.586914,2318.611084,2318.611084,370.97777344
000001.SS,2013-03-11,2314.683105,2320.959961,2296.583008,2310.593018,2310.593018,369.69488288
000001.SS,2013-03-12,2309.157959,2333.285889,2264.829102,2286.60498,2286.60498,365.8567968
000001.SS,2013-03-13,2282.169922,2286.329102,2253.249023,2263.968018,2263.968018,362.23488288
000001.SS,2013-03-14,2255.774902,2276.220947,2253.310059,2270.2771,2270.2771,363.244336
000001.SS,2013-03-15,2269.314941,2312.077881,2250.004883,2278.400879,2278.400879,364.54414064
000001.SS,2013-03-18,2267.287109,2276.050049,2239.214111,2240.016113,2240.016113,358.40257808
000001.SS,2013-03-19,2244.264893,2261.313965,2232.022949,2257.434082,2257.434082,361.18945312000005
000001.SS,2013-03-20,2257.737061,2317.860107,2257.419922,2317.375,2317.375,370.78
000001.SS,2013-03-21,2318.205078,2330.812988,2311.603027,2324.241943,2324.241943,371.87871088
000001.SS,2013-03-22,2321.403076,2331.995117,2314.967041,2328.278076,2328.278076,372.52449216
000001.SS,2013-03-25,2334.735107,2344.894043,2319.907959,2326.715088,2326.715088,372.27441408
000001.SS,2013-03-26,2318.577881,2319.988037,2281.11792,2297.668945,2297.668945,367.6270312
000001.SS,2013-03-27,2299.376953,2323.477051,2288.995117,2301.26001,2301.26001,368.2016016
000001.SS,2013-03-28,2273.552002,2273.552002,2232.906006,2236.302002,2236.302002,357.80832032
000001.SS,2013-03-29,2238.485107,2246.86792,2228.812988,2236.621094,2236.621094,357.85937504000003
000001.SS,2013-04-01,2229.459961,2243.947998,2227.313965,2234.39502,2234.39502,357.5032032
000001.SS,2013-04-02,2234.900879,2253.420898,2220.438965,2227.73999,2227.73999,356.43839840000004
000001.SS,2013-04-03,2232.694092,2241.340088,2217.251953,2225.294922,2225.294922,356.04718752
000001.SS,2013-04-08,2196.238037,2212.585938,2180.673096,2211.592041,2211.592041,353.85472656
000001.SS,2013-04-09,2215.467041,2234.725098,2215.467041,2225.773926,2225.773926,356.12382816
000001.SS,2013-04-10,2224.934082,2233.040039,2212.561035,2226.125977,2226.125977,356.18015632000004
000001.SS,2013-04-11,2236.98291,2242.479004,2217.264893,2219.552979,2219.552979,355.12847664000003
000001.SS,2013-04-12,2218.093994,2226.261963,2204.437988,2206.780029,2206.780029,353.08480464
000001.SS,2013-04-15,2199.914063,2204.987061,2177.387939,2181.940918,2181.940918,349.11054688
000001.SS,2013-04-16,2169.629883,2196.431885,2165.783936,2194.844971,2194.844971,351.17519536000003
000001.SS,2013-04-17,2195.031982,2197.508057,2178.468994,2193.795898,2193.795898,351.00734368
000001.SS,2013-04-18,2181.822021,2206.0271,2175.444092,2197.602051,2197.602051,351.61632816
000001.SS,2013-04-19,2201.12207,2250.110107,2200.583008,2244.643066,2244.643066,359.14289056
000001.SS,2013-04-22,2236.4021,2245.118896,2232.258057,2242.168945,2242.168945,358.7470312
000001.SS,2013-04-23,2242.615967,2242.615967,2182.805908,2184.538086,2184.538086,349.52609376000004
000001.SS,2013-04-24,2187.349121,2226.115967,2184.108887,2218.318115,2218.318115,354.9308984
000001.SS,2013-04-25,2213.185059,2224.629883,2191.8479,2199.306885,2199.306885,351.8891016
000001.SS,2013-04-26,2203.888916,2210.581055,2173.864014,2177.912109,2177.912109,348.46593744
000001.SS,2013-05-02,2170.782959,2179.646973,2161.139893,2174.123047,2174.123047,347.85968752
000001.SS,2013-05-03,2179.049072,2222.811035,2179.049072,2205.49707,2205.49707,352.8795312
000001.SS,2013-05-06,2212.495117,2236.065918,2212.495117,2231.166016,2231.166016,356.98656256000004
000001.SS,2013-05-07,2227.861084,2240.256104,2219.435059,2235.574951,2235.574951,357.69199216000004
000001.SS,2013-05-08,2242.393066,2255.208008,2235.416992,2246.300049,2246.300049,359.40800784
000001.SS,2013-05-09,2246.962891,2247.864014,2221.384033,2232.970947,2232.970947,357.27535152
000001.SS,2013-05-10,2228.819092,2247.674072,2225.812012,2246.831055,2246.831055,359.4929688
000001.SS,2013-05-13,2247.677979,2250.854004,2231.363037,2241.919922,2241.919922,358.70718752
000001.SS,2013-05-14,2238.904053,2239.926025,2205.873047,2217.01001,2217.01001,354.7216016
000001.SS,2013-05-15,2217.085938,2225.186035,2213.582031,2224.797119,2224.797119,355.96753904
000001.SS,2013-05-16,2221.336914,2252.87207,2210.77002,2251.804932,2251.804932,360.28878912
000001.SS,2013-05-17,2249.811035,2288.091064,2248.413086,2282.870117,2282.870117,365.25921872
000001.SS,2013-05-20,2286.327881,2309.39209,2281.898926,2299.986084,2299.986084,367.99777344
000001.SS,2013-05-21,2297.110107,2305.301025,2290.124023,2305.114014,2305.114014,368.81824224
000001.SS,2013-05-22,2303.75,2314.183105,2292.430908,2302.403076,2302.403076,368.38449216
000001.SS,2013-05-23,2293.809082,2304.952881,2274.102051,2275.666992,2275.666992,364.10671872
000001.SS,2013-05-24,2281.445068,2292.594971,2270.25,2288.531982,2288.531982,366.16511712
000001.SS,2013-05-27,2286.660889,2301.701904,2283.935059,2293.076904,2293.076904,366.89230464
000001.SS,2013-05-28,2293.399902,2322.099121,2281.468018,2321.318115,2321.318115,371.4108984
000001.SS,2013-05-29,2323.539063,2334.334961,2321.166016,2324.01709,2324.01709,371.8427344
000001.SS,2013-05-30,2316.25293,2325.720947,2310.491943,2317.749023,2317.749023,370.83984368
000001.SS,2013-05-31,2320.739014,2325.533936,2299.368896,2300.594971,2300.594971,368.09519536
000001.SS,2013-06-03,2300.208984,2313.425049,2294.113037,2299.251953,2299.251953,367.88031248
000001.SS,2013-06-04,2297.100098,2297.100098,2264.760986,2272.416992,2272.416992,363.58671872
000001.SS,2013-06-05,2270.711914,2276.86499,2260.871094,2270.929932,2270.929932,363.34878912
000001.SS,2013-06-06,2264.425049,2266.691895,2240.070068,2242.110107,2242.110107,358.73761712
000001.SS,2013-06-07,2242.262939,2250.628906,2205.065918,2210.897949,2210.897949,353.74367184000005
000001.SS,2013-06-13,2190.101074,2190.101074,2126.216064,2148.35498,2148.35498,343.73679680000004
000001.SS,2013-06-14,2150.060059,2163.845947,2142.780029,2162.041016,2162.041016,345.92656256000004
000001.SS,2013-06-17,2165.993896,2169.355957,2147.029053,2156.215088,2156.215088,344.99441408
000001.SS,2013-06-18,2158.545898,2161.680908,2138.346924,2159.291016,2159.291016,345.48656256000004
000001.SS,2013-06-19,2150.815918,2150.815918,2115.791992,2143.454102,2143.454102,342.95265632
000001.SS,2013-06-20,2132.812988,2132.812988,2082.824951,2084.020996,2084.020996,333.44335936000004
000001.SS,2013-06-21,2058.979004,2085.860107,2042.879028,2073.094971,2073.094971,331.69519536
000001.SS,2013-06-24,2068.862061,2068.862061,1958.401001,1963.234985,1963.234985,314.1175976
000001.SS,2013-06-25,1948.314941,1963.56604,1849.652954,1959.508057,1959.508057,313.52128912
000001.SS,2013-06-26,1954.473999,1959.157959,1922.823975,1951.494995,1951.494995,312.23919920000003
000001.SS,2013-06-27,1955.125977,1980.540039,1942.370972,1950.011963,1950.011963,312.00191408
000001.SS,2013-06-28,1935.515991,1987.984009,1925.651001,1979.206055,1979.206055,316.67296880000004
000001.SS,2013-07-01,1965.987061,1995.916016,1957.571045,1995.241943,1995.241943,319.23871088
000001.SS,2013-07-02,1992.890015,2007.619995,1978.427979,2006.560059,2006.560059,321.04960944
000001.SS,2013-07-03,1996.505981,1996.536987,1965.519043,1994.267944,1994.267944,319.08287104
000001.SS,2013-07-04,1982.869995,2022.135986,1974.103027,2006.098022,2006.098022,320.97568352
000001.SS,2013-07-05,2006.19104,2021.541016,2002.366943,2007.198975,2007.198975,321.151836
000001.SS,2013-07-08,1983.213989,1983.213989,1953.120972,1958.272949,1958.272949,313.32367184
000001.SS,2013-07-09,1953.602051,1969.149048,1946.365967,1965.453979,1965.453979,314.47263664
000001.SS,2013-07-10,1962.839966,2009.359985,1960.276978,2008.125977,2008.125977,321.30015632
000001.SS,2013-07-11,2011.02002,2092.86792,2010.400024,2072.990967,2072.990967,331.67855472
000001.SS,2013-07-12,2068.043945,2074.856934,2036.050049,2039.485962,2039.485962,326.31775392000003
000001.SS,2013-07-15,2046.119019,2076.665039,2037.248047,2059.389893,2059.389893,329.50238288
000001.SS,2013-07-16,2054.600098,2066.363037,2038.535034,2065.719971,2065.719971,330.51519536
000001.SS,2013-07-17,2061.186035,2075.812988,2043.230957,2044.921997,2044.921997,327.18751952
000001.SS,2013-07-18,2038.400024,2043.371948,2016.899048,2023.395996,2023.395996,323.74335936
000001.SS,2013-07-19,2025.317017,2035.219971,1990.253052,1992.647949,1992.647949,318.82367184
000001.SS,2013-07-22,1977.733032,2005.473999,1970.639038,2004.761963,2004.761963,320.76191408
000001.SS,2013-07-23,2008.954956,2051.525879,2005.092041,2043.875977,2043.875977,327.02015632
000001.SS,2013-07-24,2035.69104,2042.772949,2010.42395,2033.328979,2033.328979,325.33263664
000001.SS,2013-07-25,2037.33606,2045.36499,2016.43103,2021.17395,2021.17395,323.387832
000001.SS,2013-07-26,2013.189941,2021.573975,2000.796997,2010.849976,2010.849976,321.73599616
000001.SS,2013-07-29,1997.838013,1997.838013,1969.853027,1976.30603,1976.30603,316.2089648
000001.SS,2013-07-30,1981.452026,2006.232056,1965.360962,1990.063965,1990.063965,318.41023440000004
000001.SS,2013-07-31,2000.793945,2015.472046,1987.880005,1993.79895,1993.79895,319.007832
000001.SS,2013-08-01,2000.817993,2029.927979,1997.057983,2029.067017,2029.067017,324.65072272000003
000001.SS,2013-08-02,2039.514038,2047.083984,2025.654053,2029.417969,2029.417969,324.70687504
000001.SS,2013-08-05,2031.723999,2050.910889,2025.225952,2050.480957,2050.480957,328.07695312000004
000001.SS,2013-08-06,2043.652954,2066.73999,2034.957031,2060.5,2060.5,329.68
000001.SS,2013-08-07,2056.366943,2069.561035,2043.75,2046.777954,2046.777954,327.48447264
000001.SS,2013-08-08,2044.436035,2058.561035,2037.250977,2044.89502,2044.89502,327.1832032
000001.SS,2013-08-09,2052.243896,2061.708008,2030.126953,2052.235107,2052.235107,328.35761712
000001.SS,2013-08-12,2058.416016,2102.346924,2055.715088,2101.282959,2101.282959,336.20527344000004
000001.SS,2013-08-13,2101.323975,2106.395996,2093.795898,2106.156006,2106.156006,336.98496096
000001.SS,2013-08-14,2109.225098,2122.965088,2093.042969,2100.136963,2100.136963,336.02191408
000001.SS,2013-08-15,2099.279053,2108.405029,2079.968994,2081.879883,2081.879883,333.10078128000004
000001.SS,2013-08-16,2075.98291,2198.8479,2061.654053,2068.451904,2068.451904,330.95230464
000001.SS,2013-08-19,2055.12793,2091.13208,2052.702881,2085.602051,2085.602051,333.69632816
000001.SS,2013-08-20,2081.965088,2098.97998,2066.072021,2072.594971,2072.594971,331.61519536000003
000001.SS,2013-08-21,2076.270996,2076.316895,2056.913086,2072.960938,2072.960938,331.67375008000005
000001.SS,2013-08-22,2069.312988,2083.333008,2062.366943,2067.124023,2067.124023,330.73984368
000001.SS,2013-08-23,2075.928955,2079.845947,2029.36499,2057.458008,2057.458008,329.19328128
000001.SS,2013-08-26,2061.416992,2097.343018,2056.133057,2096.474121,2096.474121,335.43585936000005
000001.SS,2013-08-27,2095.439941,2105.375,2090.425049,2103.565918,2103.565918,336.57054688
000001.SS,2013-08-28,2092.311035,2113.815918,2080.861084,2101.301025,2101.301025,336.20816400000007
000001.SS,2013-08-29,2108.436035,2110.894043,2088.236084,2097.227051,2097.227051,335.55632816
000001.SS,2013-08-30,2097.217041,2114.393066,2089.094971,2098.38208,2098.38208,335.7411328
000001.SS,2013-09-02,2104.090088,2108.683105,2078.455078,2098.447998,2098.447998,335.75167968
000001.SS,2013-09-03,2100.448975,2123.845947,2095.455078,2123.112061,2123.112061,339.69792976
000001.SS,2013-09-04,2121.679932,2132.996094,2115.75293,2127.61792,2127.61792,340.4188672
000001.SS,2013-09-05,2125.254883,2127.85498,2115.236084,2122.429932,2122.429932,339.58878912
000001.SS,2013-09-06,2119.333008,2143.243896,2119.020996,2139.99292,2139.99292,342.39886720000004
000001.SS,2013-09-09,2151.346924,2218.529053,2151.346924,2212.516113,2212.516113,354.00257808000003
000001.SS,2013-09-10,2214.813965,2238.551025,2202.815918,2237.983887,2237.983887,358.07742192
000001.SS,2013-09-11,2244.961914,2258.074951,2233.00293,2241.268066,2241.268066,358.60289056000005
000001.SS,2013-09-12,2236.170898,2270.268066,2226.288086,2255.604004,2255.604004,360.89664064
000001.SS,2013-09-13,2251.461914,2259.424072,2228.48291,2236.217041,2236.217041,357.79472656
000001.SS,2013-09-16,2244.462891,2248.470947,2226.170898,2231.400879,2231.400879,357.02414064
000001.SS,2013-09-17,2230.387939,2230.927979,2184.922119,2185.560059,2185.560059,349.68960944
000001.SS,2013-09-18,2185.936035,2195.904053,2172.042969,2191.851074,2191.851074,350.69617184000003
000001.SS,2013-09-23,2199.361084,2223.068115,2198.335938,2221.043945,2221.043945,355.3670312
000001.SS,2013-09-24,2219.467041,2219.542969,2187.236084,2207.531006,2207.531006,353.20496096000005
000001.SS,2013-09-25,2206.225098,2217.974121,2193.721924,2198.514893,2198.514893,351.76238288
000001.SS,2013-09-26,2192.226074,2192.226074,2154.720947,2155.809082,2155.809082,344.92945312000006
000001.SS,2013-09-27,2150.960938,2165.7771,2149.593994,2160.0271,2160.0271,345.604336
000001.SS,2013-09-30,2167.733887,2176.302979,2165.162109,2174.665039,2174.665039,347.94640624
000001.SS,2013-10-08,2171.904053,2200.018066,2161.489014,2198.198975,2198.198975,351.71183599999995
000001.SS,2013-10-09,2191.39209,2212.346924,2185.180908,2211.769043,2211.769043,353.88304688
000001.SS,2013-10-10,2214.405029,2214.592041,2186.47998,2190.928955,2190.928955,350.5486328
000001.SS,2013-10-11,2201.408936,2228.871094,2200.530029,2228.145996,2228.145996,356.50335936000005
000001.SS,2013-10-14,2232.218018,2242.983887,2226.403076,2237.772949,2237.772949,358.04367184000006
000001.SS,2013-10-15,2237.930908,2240.25,2221.138916,2233.412109,2233.412109,357.34593744
000001.SS,2013-10-16,2228.113037,2228.113037,2183.403076,2193.073975,2193.073975,350.891836
000001.SS,2013-10-17,2201.709961,2211.030029,2183.246094,2188.541992,2188.541992,350.16671872
000001.SS,2013-10-18,2188.714111,2203.291016,2184.360107,2193.780029,2193.780029,351.00480464000003
000001.SS,2013-10-21,2198.114014,2230.284912,2190.394043,2229.237061,2229.237061,356.67792976
000001.SS,2013-10-22,2227.341064,2227.341064,2204.243896,2210.6521,2210.6521,353.704336
000001.SS,2013-10-23,2213.273926,2226.846924,2177.725098,2183.106934,2183.106934,349.29710944
000001.SS,2013-10-24,2178.820068,2183.412109,2159.871094,2164.322021,2164.322021,346.29152336
000001.SS,2013-10-25,2163.688965,2170.612061,2122.677979,2132.955078,2132.955078,341.27281248
000001.SS,2013-10-28,2135.878906,2140.957031,2123.069092,2133.868896,2133.868896,341.41902336
000001.SS,2013-10-29,2135.226074,2163.656982,2093.197021,2128.864014,2128.864014,340.61824224000003
000001.SS,2013-10-30,2126.689941,2161.935059,2121.841064,2160.462891,2160.462891,345.67406256000004
000001.SS,2013-10-31,2155.510986,2155.510986,2137.466064,2141.614014,2141.614014,342.65824224000005
000001.SS,2013-11-01,2139.879883,2157.312988,2132.628906,2149.562012,2149.562012,343.92992192
000001.SS,2013-11-04,2156.086914,2160.577881,2143.207031,2149.634033,2149.634033,343.94144528
000001.SS,2013-11-05,2139.836914,2158.147949,2124.844971,2157.23999,2157.23999,345.1583984
000001.SS,2013-11-06,2149.389893,2166.170898,2138.780029,2139.606934,2139.606934,342.33710944
000001.SS,2013-11-07,2136.626953,2141.600098,2119.186035,2129.399902,2129.399902,340.70398432
000001.SS,2013-11-08,2120.923096,2128.581055,2103.51001,2106.126953,2106.126953,336.98031248
000001.SS,2013-11-11,2103.299072,2117.280029,2093.625977,2109.470947,2109.470947,337.51535152
000001.SS,2013-11-12,2110.724121,2127.937988,2108.395996,2126.771973,2126.771973,340.28351568
000001.SS,2013-11-13,2117.885986,2117.912109,2086.006104,2087.940918,2087.940918,334.07054688
000001.SS,2013-11-14,2087.118896,2102.379883,2078.988037,2100.506104,2100.506104,336.08097664
000001.SS,2013-11-15,2100.899902,2153.212891,2100.785889,2135.826904,2135.826904,341.73230464
000001.SS,2013-11-18,2147.373047,2198.315918,2143.768066,2197.218994,2197.218994,351.55503904
000001.SS,2013-11-19,2198.318115,2203.295898,2186.114014,2193.125,2193.125,350.90000000000003
000001.SS,2013-11-20,2201.474121,2207.10498,2186.64209,2206.613037,2206.613037,353.05808592
000001.SS,2013-11-21,2197.008057,2206.531006,2177.735107,2205.766113,2205.766113,352.92257808000005
000001.SS,2013-11-22,2206.469971,2211.065918,2188.76709,2196.37793,2196.37793,351.42046880000004
000001.SS,2013-11-25,2186.058105,2209.147949,2181.417969,2186.11499,2186.11499,349.7783984
000001.SS,2013-11-26,2184.332031,2192.579102,2176.177002,2183.072998,2183.072998,349.29167968
000001.SS,2013-11-27,2181.725098,2207.616943,2176.846924,2201.070068,2201.070068,352.17121088
000001.SS,2013-11-28,2204.37793,2234.386963,2202.623047,2219.37207,2219.37207,355.0995312
000001.SS,2013-11-29,2221.61792,2224.944092,2212.262939,2220.503906,2220.503906,355.28062496
000001.SS,2013-12-02,2203.12207,2231.920898,2172.633057,2207.371094,2207.371094,353.17937504
000001.SS,2013-12-03,2196.823975,2227.925049,2193.250977,2222.669922,2222.669922,355.62718752
000001.SS,2013-12-04,2219.965088,2260.871094,2215.916016,2251.761963,2251.761963,360.28191408
000001.SS,2013-12-05,2252.7229,2255.260986,2239.144043,2247.062988,2247.062988,359.53007808
000001.SS,2013-12-06,2242.562988,2248.146973,2228.63208,2237.10791,2237.10791,357.93726560000005
000001.SS,2013-12-09,2241.792969,2249.168945,2231.733887,2238.199951,2238.199951,358.11199216
000001.SS,2013-12-10,2239.864014,2250.503906,2231.679932,2237.491943,2237.491943,357.99871088000003
000001.SS,2013-12-11,2228.633057,2228.633057,2193.159912,2204.166016,2204.166016,352.66656256000005
000001.SS,2013-12-12,2199.316895,2214.548096,2194.900879,2202.795898,2202.795898,352.44734368
000001.SS,2013-12-13,2188.259033,2204.636963,2183.842041,2196.074951,2196.074951,351.37199216
000001.SS,2013-12-16,2197.233887,2201.696045,2159.987061,2160.861084,2160.861084,345.73777344
000001.SS,2013-12-17,2161.535889,2165.542969,2146.313965,2151.079102,2151.079102,344.17265632000004
000001.SS,2013-12-18,2150.412109,2156.593018,2142.624023,2148.284912,2148.284912,343.72558592
000001.SS,2013-12-19,2153.674072,2159.14209,2126.246094,2127.791992,2127.791992,340.44671872
000001.SS,2013-12-20,2128.374023,2131.737061,2082.85498,2084.793945,2084.793945,333.5670312
000001.SS,2013-12-23,2089.539063,2099.521973,2068.542969,2089.707031,2089.707031,334.35312496
000001.SS,2013-12-24,2094.072998,2111.804932,2079.810059,2092.905029,2092.905029,334.86480464
000001.SS,2013-12-25,2095.019043,2107.231934,2088.297119,2106.354004,2106.354004,337.01664064
000001.SS,2013-12-26,2102.659912,2102.659912,2070.545898,2073.099121,2073.099121,331.69585936000004
000001.SS,2013-12-27,2074.592041,2110.356934,2069.590088,2101.250977,2101.250977,336.20015632
000001.SS,2013-12-30,2108.883057,2112.009033,2095.062988,2097.529053,2097.529053,335.60464848000004
000001.SS,2013-12-31,2090.678955,2120.273926,2087.415039,2115.978027,2115.978027,338.55648432000004
000001.SS,2014-01-02,2112.125977,2113.110107,2101.016113,2109.386963,2109.386963,337.50191408
000001.SS,2014-01-03,2101.541992,2102.166992,2075.898926,2083.13501,2083.13501,333.3016016
000001.SS,2014-01-06,2078.684082,2078.684082,2034.005981,2045.708984,2045.708984,327.31343744000003
000001.SS,2014-01-07,2034.223999,2052.279053,2029.245972,2047.317017,2047.317017,327.57072272
000001.SS,2014-01-08,2047.255981,2062.951904,2037.109985,2044.339966,2044.339966,327.09439456
000001.SS,2014-01-09,2041.772949,2057.196045,2026.446045,2027.621948,2027.621948,324.41951168
000001.SS,2014-01-10,2023.535034,2029.296997,2008.006958,2013.297974,2013.297974,322.12767584
000001.SS,2014-01-13,2014.978027,2027.18103,2000.404053,2009.563965,2009.563965,321.53023440000004
000001.SS,2014-01-14,2007.156006,2027.427979,2001.13501,2026.842041,2026.842041,324.29472656
000001.SS,2014-01-15,2024.228027,2027.409058,2010.203979,2023.348022,2023.348022,323.73568352
000001.SS,2014-01-16,2022.537964,2034.707031,2014.406982,2023.70105,2023.70105,323.792168
000001.SS,2014-01-17,2017.521973,2017.868042,2001.329956,2004.948975,2004.948975,320.791836
000001.SS,2014-01-20,2001.894043,2005.937988,1984.823975,1991.253052,1991.253052,318.60048832
000001.SS,2014-01-21,1992.015015,2014.151978,1992.015015,2008.312988,2008.312988,321.33007808
000001.SS,2014-01-22,2009.968994,2052.339111,2008.930054,2051.749023,2051.749023,328.27984368
000001.SS,2014-01-23,2048.331055,2052.528076,2039.052002,2042.180054,2042.180054,326.74880864
000001.SS,2014-01-24,2037.666992,2060.986084,2034.453003,2054.39209,2054.39209,328.7027344
000001.SS,2014-01-27,2044.271973,2044.845947,2029.625977,2033.300049,2033.300049,325.32800784
000001.SS,2014-01-28,2036.401978,2047.129028,2026.987061,2038.512939,2038.512939,326.16207024
000001.SS,2014-01-29,2042.176025,2051.583008,2039.770996,2049.914063,2049.914063,327.98625008000005
000001.SS,2014-01-30,2045.93103,2045.93103,2031.465942,2033.083008,2033.083008,325.29328128000003
000001.SS,2014-02-07,2022.322998,2044.72998,2014.697998,2044.496948,2044.496948,327.11951168
000001.SS,2014-02-10,2049.983887,2087.975098,2049.983887,2086.066895,2086.066895,333.7707032
000001.SS,2014-02-11,2086.177002,2111.061035,2082.520996,2103.670898,2103.670898,336.58734368
000001.SS,2014-02-12,2103.827881,2110.904053,2096.509033,2109.955078,2109.955078,337.59281248
000001.SS,2014-02-13,2106.934082,2122.825928,2096.966064,2098.400879,2098.400879,335.74414064
000001.SS,2014-02-14,2097.320068,2116.186035,2095.090088,2115.8479,2115.8479,338.53566400000005
000001.SS,2014-02-17,2124.879883,2136.447021,2117.688965,2135.415039,2135.415039,341.66640624
000001.SS,2014-02-18,2134.143066,2134.143066,2113.12793,2119.065918,2119.065918,339.05054688
000001.SS,2014-02-19,2116.918945,2152.960938,2111.167969,2142.553955,2142.553955,342.8086328
000001.SS,2014-02-20,2152.891113,2177.978027,2136.480957,2138.781982,2138.781982,342.20511712
000001.SS,2014-02-21,2131.592041,2132.702881,2098.327881,2113.693115,2113.693115,338.19089840000004
000001.SS,2014-02-24,2099.717041,2099.717041,2058.791016,2076.686035,2076.686035,332.2697656
000001.SS,2014-02-25,2077.284912,2087.615967,2026.542969,2034.218994,2034.218994,325.47503904
000001.SS,2014-02-26,2026.609985,2041.626953,2014.380981,2041.254028,2041.254028,326.60064448
000001.SS,2014-02-27,2045.095947,2068.313965,2036.390991,2047.354004,2047.354004,327.57664064
